,t,ticks,u,I
2495,18135860,41485,42,61
2496,18139188,41507,42,62
2497,18142517,41528,43,60
2498,18145844,41548,44,61
2499,18149172,41568,44,61
2500,18152500,41587,45,63
2501,18155828,41613,46,66
2502,18159156,41635,46,66
2503,18162484,41657,47,67
2504,18165812,41679,48,65
2505,18169141,41701,48,66
2506,18172468,41725,49,66
2507,18175797,41748,50,68
2508,18179124,41771,50,69
2509,18182452,41795,51,68
2510,18185780,41819,52,68
2511,18189108,41844,52,67
2512,18192436,41869,53,67
2513,18195764,41894,54,67
2514,18199092,41920,54,69
2515,18202420,41945,55,67
2516,18205748,41971,56,70
2517,18209076,41998,56,70
2518,18212405,42024,57,72
2519,18215733,42052,58,70
2520,18219060,42079,58,67
2521,18222389,42107,59,67
2522,18225717,42135,59,69
2523,18229044,42163,60,70
2524,18232373,42192,61,70
2525,18235709,42228,61,67
2526,18239046,42236,62,72
2527,18242374,42280,63,73
2528,18245702,42311,63,73
2529,18249040,42341,64,67
2530,18252375,42364,65,67
2531,18255703,42408,65,67
2532,18259040,42440,66,67
2533,18262376,42471,67,67
2534,18265704,42490,67,70
2535,18269033,42534,68,70
2536,18272360,42566,68,71
2537,18275688,42599,69,64
2538,18279016,42620,70,63
2539,18282353,42667,70,63
2540,18285681,42701,71,66
2541,18289018,42736,71,65
2542,18292346,42757,72,65
2543,18295674,42804,73,68
2544,18299003,42839,73,65
2545,18302339,42875,74,60
2546,18305675,42910,74,60
2547,18309003,42946,75,62
2548,18312331,42982,76,62
2549,18315659,43002,76,63
2550,18318987,43057,77,63
2551,18322315,43094,77,62
2552,18325643,43132,78,56
2553,18328971,43170,78,56
2554,18332308,43208,79,55
2555,18335636,43246,79,55
2556,18338972,43275,80,59
2557,18342300,43322,81,59
2558,18345637,43361,81,60
2559,18348965,43401,81,55
2560,18352295,43441,82,52
2561,18355630,43481,83,52
2562,18358958,43513,83,51
2563,18362294,43561,84,54
2564,18365622,43602,84,54
2565,18368950,43643,84,54
2566,18372296,43685,85,52
2567,18375632,43727,85,48
2568,18378969,43768,86,48
2569,18382314,43811,86,47
2570,18385651,43853,87,49
2571,18388988,43895,87,44
2572,18392325,43938,88,44
2573,18395661,43981,88,48
2574,18399007,44011,88,43
2575,18402343,44052,89,43
2576,18405680,44096,89,46
2577,18409016,44137,90,46
2578,18412353,44183,90,43
2579,18415690,44228,90,43
2580,18419018,44252,91,41
2581,18422354,44306,91,41
2582,18425700,44351,92,45
2583,18429028,44381,92,45
2584,18432366,44442,92,40
2585,18435710,44503,93,35
2586,18439046,44522,93,35
2587,18442383,44559,93,38
2588,18445728,44615,94,41
2589,18449057,44657,94,34
2590,18452393,44698,94,34
2591,18455730,44744,95,32
2592,18459066,44793,95,36
2593,18462403,44839,95,37
2594,18465731,44872,95,37
2595,18469068,44933,96,33
2596,18472422,45006,96,31
2597,18475758,45032,96,31
2598,18479095,45088,96,33
2599,18482433,45138,97,38
2600,18485777,45187,97,33
2601,18489114,45237,97,33
2602,18492442,45276,97,27
2603,18495779,45332,97,30
2604,18499115,45387,98,28
2605,18502443,45417,98,28
2606,18505771,45466,98,25
2607,18509116,45513,98,24
2608,18512453,45561,98,24
2609,18515790,45611,98,33
2610,18519118,45645,99,29
2611,18522446,45709,99,24
2612,18525774,45768,99,24
2613,18529102,45813,99,21
2614,18532447,45857,99,32
2615,18535775,45896,99,26
2616,18539112,45956,99,26
2617,18542449,46021,99,23
2618,18545776,46052,99,23
2619,18549106,46104,99,23
2620,18552459,46151,99,26
2621,18555804,46202,99,23
2622,18559132,46254,99,21
2623,18562460,46287,99,21
2624,18565788,46348,99,26
2625,18569116,46402,99,27
2626,18572452,46444,99,19
2627,18575780,46494,99,19
2628,18579109,46521,99,18
2629,18582436,46586,99,27
2630,18585773,46648,99,27
2631,18589101,46693,99,27
2632,18592429,46732,99,22
2633,18595757,46783,99,19
2634,18599094,46846,99,19
2635,18602422,46907,99,25
2636,18605750,46938,99,18
2637,18609078,46990,99,17
2638,18612406,47040,99,17
2639,18615734,47089,99,20
2640,18619062,47139,98,24
2641,18622390,47189,98,24
2642,18625718,47238,98,19
2643,18629046,47287,98,14
2644,18632374,47337,98,18
2645,18635702,47386,98,18
2646,18639030,47436,98,22
2647,18642358,47485,97,15
2648,18645694,47534,97,13
2649,18649040,47584,97,13
2650,18652376,47633,97,19
2651,18655713,47682,96,18
2652,18659050,47731,96,18
2653,18662386,47780,96,17
2654,18665732,47829,96,14
2655,18669069,47878,96,21
2656,18672405,47926,95,21
2657,18675742,47974,95,14
2658,18679078,48023,95,14
2659,18682424,48071,94,14
2660,18685760,48119,94,14
2661,18689097,48167,94,20
2662,18692434,48215,93,16
2663,18695771,48263,93,16
2664,18699107,48310,93,17
2665,18702444,48357,92,11
2666,18705789,48405,92,17
2667,18709126,48452,92,17
2668,18712471,48498,91,17
2669,18715808,48545,91,17
2670,18719145,48592,91,17
2671,18722481,48638,90,17
2672,18725818,48684,90,20
2673,18729154,48730,90,16
2674,18732492,48776,89,16
2675,18735828,48821,89,15
2676,18739165,48867,88,15
2677,18742492,48912,88,22
2678,18745829,48957,87,22
2679,18749174,49001,87,18
2680,18752511,49046,86,21
2681,18755848,49090,86,16
2682,18759184,49134,86,16
2683,18762522,49178,85,21
2684,18765849,49221,85,21
2685,18769177,49264,84,21
2686,18772505,49308,84,25
2687,18775833,49350,83,22
2688,18779161,49393,83,26
2689,18782490,49435,82,26
2690,18785817,49477,82,22
2691,18789145,49519,81,22
2692,18792473,49561,81,24
2693,18795801,49602,80,24
2694,18799129,49643,80,24
2695,18802466,49684,79,28
2696,18805802,49724,79,28
2697,18809139,49764,78,24
2698,18812467,49804,77,28
2699,18815795,49843,77,25
2700,18819132,49883,76,25
2701,18822460,49922,76,31
2702,18825788,49960,75,31
2703,18829116,49999,75,33
2704,18832444,50037,74,33
2705,18835781,50075,73,35
2706,18839109,50112,73,30
2707,18842437,50149,72,30
2708,18845765,50187,72,35
2709,18849093,50223,71,31
2710,18852420,50259,70,34
2711,18855748,50295,70,34
2712,18859076,50331,69,37
2713,18862413,50366,69,35
2714,18865741,50401,68,38
2715,18869069,50436,68,38
2716,18872397,50470,67,40
2717,18875725,50504,66,38
2718,18879053,50538,66,38
2719,18882390,50571,65,40
2720,18885718,50604,64,39
2721,18889046,50637,64,40
2722,18892375,50669,63,40
2723,18895710,50702,62,41
2724,18899038,50733,62,38
2725,18902368,50765,61,43
2726,18905705,50796,60,43
2727,18909040,50827,60,43
2728,18912368,50857,59,42
2729,18915696,50887,58,42
2730,18919024,50917,58,43
2731,18922352,50946,57,44
2732,18925680,50975,56,43
2733,18929008,51004,56,43
2734,18932344,51033,55,44
2735,18935681,51061,55,47
2736,18939018,51089,54,44
2737,18942346,51116,53,44
2738,18945674,51143,53,45
2739,18949003,51170,52,47
2740,18952330,51196,51,47
2741,18955658,51222,51,47
2742,18958986,51248,50,45
2743,18962314,51274,49,47
2744,18965642,51299,49,47
2745,18968970,51324,48,46
2746,18972306,51349,47,43
2747,18975643,51372,47,42
2748,18978971,51397,46,42
2749,18982299,51420,45,47
2750,18985627,51443,45,46
2751,18988955,51466,44,46
2752,18992283,51488,43,46
2753,18995611,51510,43,45
2754,18998939,51532,42,45
2755,19002268,51554,41,45
2756,19005595,51575,41,45
2757,19008923,51596,40,43
2758,19012251,51616,39,44
2759,19015579,51636,39,44
2760,19018916,51657,38,45
2761,19022244,51676,37,43
2762,19025572,51695,37,43
2763,19028900,51714,36,41
2764,19032228,51733,36,39
2765,19035556,51751,35,40
2766,19038884,51769,34,40
2767,19042212,51787,34,41
2768,19045540,51804,33,41
2769,19048868,51821,32,39
2770,19052204,51838,32,39
2771,19055541,51854,31,37
2772,19058869,51870,30,37
2773,19062206,51886,30,37
2774,19065534,51901,29,37
2775,19068870,51917,29,37
2776,19072198,51931,28,36
2777,19075526,51946,27,36
2778,19078854,51960,27,35
2779,19082182,51974,26,33
2780,19085510,51988,26,33
2781,19088838,52001,25,31
2782,19092175,52014,25,30
2783,19095503,52027,24,32
2784,19098831,52040,23,32
2785,19102159,52052,23,30
2786,19105487,52064,22,29
2787,19108815,52075,22,28
2788,19112143,52087,21,28
2789,19115471,52098,20,26
2790,19118799,52109,20,26
2791,19122127,52119,19,26
2792,19125455,52129,19,25
2793,19128783,52139,18,24
2794,19132111,52149,18,24
2795,19135448,52158,17,24
2796,19138776,52168,17,22
2797,19142104,52176,16,21
2798,19145432,52185,16,21
2799,19148760,52193,15,21
2800,19152088,52201,15,19
2801,19155416,52209,14,18
2802,19158744,52217,14,18
2803,19162072,52225,14,17
2804,19165400,52232,13,15
2805,19168728,52239,13,16
2806,19172056,52246,12,16
2807,19175401,52252,12,15
2808,19178729,52258,11,14
2809,19182057,52264,11,13
2810,19185385,52270,10,13
2811,19188713,52276,10,12
2812,19192041,52281,10,10
2813,19195369,52287,9,10
2814,19198610,52292,9,10
2815,19201860,52296,8,10
2816,19205102,52301,8,8
2817,19208265,52305,8,8
2818,19211420,52295,7,9
2819,19214574,52303,7,7
2820,19217738,52311,7,7
2821,19220901,52320,6,7
2822,19224056,52322,6,7
2823,19227219,52325,6,7
2824,19230374,52327,5,5
2825,19233528,52330,5,6
2826,19236683,52332,5,6
2827,19239838,52334,5,5
2828,19242992,52336,4,3
2829,19246147,52338,4,4
2830,19249310,52340,4,4
2831,19252465,52341,4,3
2832,19255620,52342,3,2
2833,19258774,52343,3,2
2834,19261929,52344,3,2
2835,19265084,52345,3,1
2836,19268238,52346,2,1
2837,19271393,52346,2,1
2838,19274548,52347,2,2
2839,19277702,52347,2,2
2840,19280857,52347,2,1
2841,19284012,52347,1,0
2842,19287166,52347,1,0
2843,19290321,52347,1,0
2844,19293476,52347,1,0
2845,19296630,52347,1,0
2846,19299785,52347,1,0
2847,19302940,52347,1,0
2848,19306094,52347,0,0
2849,19309249,52347,0,0
2850,19312404,52347,0,0
2851,19315558,52347,0,0
2852,19318713,52347,0,0
2853,19321868,52347,0,0
2854,19325022,52347,0,0
2855,19328177,52347,0,0
2856,19331332,52347,0,0
2857,19334486,52347,0,0
2858,19337641,52347,0,0
2859,19340796,52347,0,0
2860,19343950,52347,0,0
2861,19347105,52347,0,0
2862,19350260,52347,0,0
2863,19353414,52347,0,0
2864,19356569,52347,0,0
2865,19359724,52347,0,0
2866,19362878,52347,0,0
2867,19366033,52346,0,0
2868,19369188,52346,0,0
2869,19372342,52346,0,0
2870,19375497,52346,0,0
2871,19378652,52345,0,0
2872,19381806,52345,0,0
2873,19384961,52345,0,0
2874,19388116,52344,0,0
2875,19391270,52344,0,0
2876,19394425,52343,0,0
2877,19397580,52343,0,0
2878,19400734,52342,0,0
2879,19403889,52341,1,0
2880,19407044,52341,1,0
2881,19410198,52340,1,0
2882,19413353,52339,1,0
2883,19416508,52338,1,0
2884,19419662,52338,1,0
2885,19422817,52337,1,0
2886,19425972,52336,2,0
2887,19429126,52335,2,0
2888,19432290,52335,2,0
2889,19435444,52334,2,2
2890,19438599,52333,2,2
2891,19441754,52333,3,1
2892,19444908,52332,3,2
2893,19448063,52332,3,2
2894,19451218,52331,3,2
2895,19454372,52331,4,2
2896,19457527,52330,4,3
2897,19460682,52330,4,3
2898,19463837,52329,4,3
2899,19466991,52329,5,5
2900,19470146,52329,5,5
2901,19473309,52329,5,5
2902,19476464,52329,5,6
2903,19479619,52329,6,6
2904,19482773,52329,6,7
2905,19485928,52329,6,7
2906,19489083,52329,7,9
2907,19492237,52329,7,9
2908,19495392,52329,7,12
2909,19498633,52329,8,13
2910,19501874,52329,8,13
2911,19505116,52329,8,14
2912,19508357,52329,9,16
2913,19511598,52329,9,16
2914,19514840,52329,10,18
2915,19518168,52329,10,19
2916,19521496,52329,10,21
2917,19524824,52329,11,21
2918,19528152,52329,11,24
2919,19531480,52329,12,26
2920,19534808,52342,12,26
2921,19538144,52395,12,29
2922,19541481,52431,13,31
2923,19544809,52431,13,33
2924,19548137,52431,14,33
2925,19551465,52431,14,36
2926,19554793,52431,15,39
2927,19558121,52488,15,41
2928,19561449,52488,16,41
2929,19564777,52488,16,43
2930,19568105,52521,17,46
2931,19571433,52532,17,46
2932,19574761,52544,18,50
2933,19578089,52564,18,52
2934,19581417,52571,19,56
2935,19584745,52573,19,56
2936,19588073,52575,20,57
2937,19591401,52577,21,56
2938,19594729,52579,21,61
2939,19598057,52581,22,61
2940,19601385,52584,22,71
2941,19604713,52587,23,70
2942,19608041,52596,23,70
2943,19611369,52615,24,71
2944,19614697,52634,24,78
2945,19618025,52648,25,78
2946,19621353,52652,26,78
2947,19624681,52656,26,85
2948,19628009,52660,27,87
2949,19631337,52664,27,90
2950,19634665,52676,28,90
2951,19637993,52710,28,96
2952,19641321,52734,29,101
2953,19644736,52740,30,101
2954,19648151,52740,30,97
2955,19651478,52740,31,103
2956,19654893,52740,32,109
2957,19658316,52740,32,109
2958,19661731,52740,33,121
2959,19665146,52740,33,116
2960,19668561,52750,34,125
2961,19671976,52773,35,125
2962,19675398,52785,36,130
2963,19678813,52792,36,134
2964,19682228,52799,37,129
2965,19685643,52817,38,129
2966,19689057,52829,38,138
2967,19692472,52837,39,146
2968,19695886,52844,39,140
2969,19699301,52858,40,140
2970,19702724,52866,41,154
2971,19706148,52874,41,155
2972,19709562,52884,42,161
2973,19712977,52893,43,161
2974,19716392,52902,44,168
2975,19719807,52910,44,160
2976,19723221,52924,45,178
2977,19726636,52933,46,178
2978,19730050,52941,46,183
2979,19733465,52953,47,182
2980,19736880,52967,48,198
2981,19740295,52976,48,198
2982,19743709,52988,49,198
2983,19747124,52999,50,202
2984,19750538,53009,50,202
2985,19753953,53025,51,208
2986,19757368,53037,52,215
2987,19760782,53047,52,214
2988,19764197,53060,53,214
2989,19767612,53071,54,222
2990,19771027,53081,54,230
2991,19774441,53092,55,237
2992,19777856,53104,56,237
2993,19781270,53126,57,237
2994,19784685,53138,57,244
2995,19788100,53150,58,237
2996,19791514,53166,59,237
2997,19794929,53177,59,251
2998,19798344,53191,60,250
2999,19801758,53204,61,264
3000,19805173,53216,61,264
3001,19808588,53228,62,266
3002,19812003,53240,62,273
3003,19815417,53253,63,272
3004,19818832,53267,64,272
3005,19822246,53282,65,276
3006,19825670,53296,65,275
3007,19829084,53309,66,282
3008,19832499,53324,66,282
3009,19835914,53340,67,285
3010,19839329,53355,68,287
3011,19842743,53370,68,289
3012,19846158,53386,69,289
3013,19849573,53402,70,291
3014,19852987,53418,70,294
3015,19856402,53433,71,297
3016,19859816,53450,71,297
3017,19863231,53467,72,299
3018,19866654,53484,73,300
3019,19870069,53500,73,309
3020,19873484,53518,74,309
3021,19876898,53535,74,310
3022,19880313,53553,75,299
3023,19883728,53571,76,301
3024,19887142,53590,76,301
3025,19890557,53608,77,298
3026,19893972,53627,77,307
3027,19897387,53647,78,310
3028,19900801,53667,78,310
3029,19904217,53687,79,300
3030,19907639,53708,80,307
3031,19911054,53729,80,307
3032,19914469,53749,81,303
3033,19917883,53771,81,311
3034,19921298,53792,82,305
3035,19924712,53814,82,305
3036,19928127,53836,83,306
3037,19931542,53859,83,304
3038,19934965,53881,84,310
3039,19938380,53905,84,310
3040,19941794,53928,85,316
3041,19945218,53951,85,309
3042,19948641,53976,86,309
3043,19952064,54000,86,309
3044,19955488,54024,87,309
3045,19958911,54049,87,314
3046,19962334,54074,88,309
3047,19965749,54099,88,309
3048,19969172,54124,88,310
3049,19972597,54149,89,314
3050,19976028,54179,89,316
3051,19979442,54206,90,316
3052,19982857,54234,90,309
3053,19986281,54258,91,307
3054,19989704,54309,91,322
3055,19993127,54325,91,322
3056,19996554,54363,92,315
3057,19999974,54379,92,322
3058,20003388,54399,92,315
3059,20006812,54434,93,315
3060,20010227,54461,93,326
3061,20013641,54489,93,314
3062,20017064,54516,94,315
3063,20020488,54544,94,315
3064,20023911,54572,94,319
3065,20027326,54600,95,318
3066,20030749,54635,95,320
3067,20034164,54641,95,320
3068,20037587,54685,95,322
3069,20041011,54714,96,325
3070,20044427,54742,96,316
3071,20047857,54771,96,316
3072,20051280,54800,96,313
3073,20054704,54829,97,324
3074,20058127,54857,97,322
3075,20061551,54886,97,322
3076,20064965,54915,97,323
3077,20068380,54943,98,338
3078,20071796,54972,98,336
3079,20075218,55001,98,336
3080,20078632,55030,98,327
3081,20082047,55058,98,329
3082,20085462,55087,98,339
3083,20088876,55115,98,339
3084,20092300,55145,99,338
3085,20095714,55161,99,339
3086,20099129,55199,99,351
3087,20102544,55228,99,351
3088,20105959,55273,99,343
3089,20109382,55280,99,336
3090,20112797,55328,99,336
3091,20116211,55358,99,338
3092,20119626,55386,99,345
3093,20123040,55411,99,341
3094,20126455,55438,99,341
3095,20129870,55472,99,342
3096,20133302,55501,99,349
3097,20136716,55530,99,339
3098,20140131,55543,99,339
3099,20143546,55588,99,331
3100,20146969,55618,99,339
3101,20150393,55647,99,335
3102,20153807,55668,99,335
3103,20157230,55715,99,329
3104,20160645,55728,99,345
3105,20164060,55763,99,338
3106,20167474,55792,99,338
3107,20170889,55817,99,339
3108,20174321,55849,99,327
3109,20177736,55879,99,325
3110,20181168,55916,99,325
3111,20184583,55923,99,330
3112,20188006,55976,99,329
3113,20191420,55993,98,326
3114,20194844,56039,98,326
3115,20198258,56041,98,306
3116,20201682,56090,98,313
3117,20205097,56115,98,307
3118,20208511,56160,98,307
3119,20211926,56174,97,311
3120,20215349,56210,97,313
3121,20218781,56229,97,317
3122,20222205,56258,97,317
3123,20225629,56293,97,309
3124,20229051,56307,96,308
3125,20232474,56347,96,316
3126,20235898,56377,96,316
3127,20239321,56420,95,310
3128,20242744,56420,95,306
3129,20246168,56463,95,316
3130,20249600,56490,95,316
3131,20253023,56519,94,312
3132,20256438,56547,94,295
3133,20259852,56572,94,304
3134,20263276,56604,93,304
3135,20266690,56632,93,305
3136,20270114,56674,93,302
3137,20273528,56674,92,305
3138,20276952,56723,92,305
3139,20280384,56743,92,310
3140,20283807,56770,91,302
3141,20287230,56801,91,295
3142,20290645,56813,91,295
3143,20294068,56853,90,296
3144,20297483,56880,90,300
3145,20300932,56933,89,299
3146,20304347,56943,89,299
3147,20307762,56969,89,297
3148,20311185,56999,88,304
3149,20314609,57017,88,304
3150,20318032,57058,87,290
3151,20321455,57061,87,289
3152,20324878,57110,86,286
3153,20328302,57138,86,286
3154,20331725,57153,85,296
3155,20335152,57217,85,290
3156,20338572,57224,84,293
3157,20341986,57246,84,293
3158,20345401,57287,83,295
3159,20348816,57296,83,296
3160,20352239,57343,82,279
3161,20355654,57365,82,279
3162,20359068,57383,81,279
3163,20362484,57429,81,280
3164,20365898,57444,80,286
3165,20369312,57466,80,286
3166,20372736,57512,79,282
3167,20376150,57513,79,285
3168,20379565,57528,78,284
3169,20382980,57571,78,284
3170,20386394,57582,77,283
3171,20389811,57595,76,272
3172,20393232,57635,76,270
3173,20396647,57635,75,270
3174,20400062,57661,75,266
3175,20403476,57696,74,269
3176,20406891,57713,73,272
3177,20410306,57728,73,272
3178,20413720,57769,72,274
3179,20417135,57790,72,270
3180,20420550,57790,71,268
3181,20423964,57806,70,268
3182,20427379,57852,70,277
3183,20430794,57874,69,273
3184,20434208,57886,69,264
3185,20437623,57898,68,264
3186,20441040,57937,67,265
3187,20444461,57939,67,260
3188,20447876,57953,66,258
3189,20451299,57990,65,258
3190,20454714,58016,65,260
3191,20458128,58026,64,259
3192,20461543,58040,63,248
3193,20464984,58056,63,248
3194,20468407,58095,62,250
3195,20471822,58110,61,252
3196,20475236,58110,61,244
3197,20478651,58110,60,244
3198,20482066,58134,59,240
3199,20485480,58167,59,250
3200,20488895,58157,58,250
3201,20492319,58170,57,237
3202,20495733,58182,57,236
3203,20499148,58192,56,226
3204,20502562,58215,55,226
3205,20505977,58235,55,227
3206,20509392,58235,54,229
3207,20512806,58235,53,227
3208,20516221,58268,53,227
3209,20519636,58294,52,225
3210,20523050,58318,51,229
3211,20526465,58348,50,217
3212,20529880,58356,50,217
3213,20533294,58364,49,214
3214,20536709,58375,48,207
3215,20540124,58384,48,204
3216,20543547,58384,47,204
3217,20546962,58400,46,201
3218,20550376,58432,46,196
3219,20553791,58451,45,201
3220,20557215,58455,44,201
3221,20560629,58455,44,191
3222,20564044,58455,43,184
3223,20567458,58455,42,189
3224,20570873,58455,42,189
3225,20574288,58461,41,170
3226,20577702,58485,40,178
3227,20581117,58501,40,171
3228,20584532,58516,39,171
3229,20587947,58517,38,169
3230,20591370,58495,38,157
3231,20594793,58501,37,154
3232,20598208,58512,36,154
3233,20601623,58517,36,165
3234,20605037,58522,35,151
3235,20608452,58525,34,140
3236,20611866,58529,34,140
3237,20615281,58532,33,147
3238,20618696,58549,32,137
3239,20622110,58565,32,143
3240,20625525,58564,31,143
3241,20628940,58567,31,133
3242,20632354,58573,30,127
3243,20635769,58579,29,127
3244,20639184,58582,29,120
3245,20642598,58584,28,116
3246,20646013,58585,27,113
3247,20649428,58584,27,113
3248,20652842,58584,26,115
3249,20656257,58584,26,110
3250,20659672,58584,25,102
3251,20663086,58584,24,102
3252,20666501,58584,24,98
3253,20669829,58584,23,92
3254,20673157,58584,23,86
3255,20676485,58584,22,86
3256,20679813,58584,22,82
3257,20683141,58584,21,77
3258,20686469,58584,20,74
3259,20689797,58584,20,74
3260,20693125,58584,19,68
3261,20696453,58584,19,66
3262,20699781,58584,18,66
3263,20703109,58584,18,61
3264,20706437,58584,17,60
3265,20709765,58584,17,54
3266,20713093,58584,16,54
3267,20716421,58584,16,51
3268,20719749,58584,15,48
3269,20723077,58584,15,43
3270,20726405,58583,14,43
3271,20729733,58583,14,40
3272,20733061,58582,13,37
3273,20736389,58582,13,37
3274,20739717,58582,13,36
3275,20743045,58582,12,33
3276,20746373,58582,12,30
3277,20749701,58581,11,30
3278,20753029,58581,11,27
3279,20756357,58580,10,25
3280,20759685,58578,10,25
3281,20763013,58576,10,22
3282,20766341,58574,9,20
3283,20769582,58571,9,20
3284,20772824,58569,8,20
3285,20776065,58566,8,18
3286,20779315,58564,8,17
3287,20782557,58565,7,17
3288,20785798,58565,7,15
3289,20789039,58565,7,14
3290,20792289,58565,6,13
3291,20795539,58565,6,13
3292,20798780,58564,6,11
3293,20802022,58562,5,11
3294,20805272,58560,5,11
3295,20808522,58558,5,10
3296,20811772,58556,4,9
3297,20814926,58554,4,7
3298,20818081,58551,4,7
3299,20821236,58548,4,6
3300,20824390,58546,3,6
3301,20827554,58543,3,6
3302,20830717,58540,3,6
3303,20833872,58537,3,4
3304,20837027,58534,3,4
3305,20840208,58516,2,3
3306,20843379,58504,2,3
3307,20846545,58499,2,3
3308,20849715,58494,2,2
3309,20852869,58485,2,1
3310,20856025,58475,1,1
3311,20859178,58466,1,2
3312,20862333,58458,1,2
3313,20865488,58452,1,1
3314,20868642,58447,1,1
3315,20871797,58447,1,0
3316,20874952,58447,0,0
3317,20878107,58447,0,0
3318,20881261,58447,0,0
3319,20884416,58447,0,0
3320,20887571,58447,0,0
3321,20890725,58447,0,0
3322,20893880,58445,0,0
3323,20897034,58437,0,0
3324,20900189,58428,0,0
3325,20903352,58417,0,0
3326,20906507,58406,0,0
3327,20909662,58396,0,0
3328,20912834,58389,0,0
3329,20915988,58395,0,0
3330,20919143,58413,0,0
3331,20922298,58414,0,0
3332,20925453,58414,0,0
3333,20928607,58414,0,0
3334,20931762,58414,0,0
3335,20934916,58414,0,0
3336,20938071,58414,0,0
3337,20941226,58414,0,0
3338,20944389,58400,0,0
3339,20947552,58399,0,0
3340,20950707,58400,0,0
3341,20953862,58391,0,0
3342,20957016,58381,0,0
3343,20960171,58372,0,0
3344,20963326,58364,0,0
3345,20966480,58358,0,0
3346,20969635,58355,0,0
3347,20972790,58355,0,0
3348,20975944,58355,1,0
3349,20979099,58355,1,0
3350,20982254,58355,1,0
3351,20985409,58355,1,0
3352,20988563,58355,1,0
3353,20991718,58355,1,1
3354,20994872,58355,1,1
3355,20998027,58355,2,1
3356,21001182,58353,2,1
3357,21004336,58348,2,1
3358,21007491,58343,2,1
3359,21010646,58338,2,2
3360,21013809,58332,3,2
3361,21016964,58326,3,3
3362,21020118,58319,3,3
3363,21023282,58313,3,4
3364,21026437,58311,4,4
3365,21029591,58312,4,4
3366,21032754,58312,4,5
3367,21035909,58312,4,6
3368,21039064,58311,5,6
3369,21042227,58309,5,6
3370,21045382,58308,5,8
3371,21048537,58308,6,8
3372,21051691,58307,6,8
3373,21054846,58307,6,9
3374,21058003,58307,6,10
3375,21061250,58306,7,10
3376,21064492,58306,7,9
3377,21067646,58306,8,11
3378,21070888,58306,8,11
3379,21074129,58306,8,14
3380,21077370,58306,9,15
3381,21080612,58306,9,15
3382,21083853,58306,9,17
3383,21087095,58306,10,19
3384,21090423,58306,10,21
3385,21093750,58306,11,21
3386,21097079,58306,11,22
3387,21100407,58306,11,25
3388,21103734,58307,12,25
3389,21107062,58307,12,28
3390,21110390,58307,13,29
3391,21113718,58307,13,31
3392,21117046,58308,14,31
3393,21120374,58308,14,34
3394,21123702,58332,15,40
3395,21127030,58354,15,42
3396,21130358,58373,16,42
3397,21133686,58391,16,44
3398,21137023,58394,16,47
3399,21140351,58395,17,47
3400,21143679,58395,18,48
3401,21147007,58393,18,51
3402,21150335,58391,19,53
3403,21153663,58393,19,53
3404,21156991,58396,20,56
3405,21160319,58400,20,60
3406,21163647,58404,21,62
3407,21166975,58406,21,62
3408,21170303,58409,22,59
3409,21173631,58412,22,70
3410,21176959,58415,23,70
3411,21180287,58419,24,74
3412,21183615,58423,24,83
3413,21186943,58428,25,83
3414,21190271,58432,25,83
3415,21193599,58444,26,84
3416,21196927,58446,26,92
3417,21200255,58448,27,92
3418,21203583,58449,28,92
3419,21206911,58449,28,98
3420,21210239,58449,29,95
3421,21213567,58449,29,95
3422,21216895,58449,30,105
3423,21220310,58470,31,110
3424,21223725,58540,31,115
3425,21227139,58551,32,115
3426,21230554,58561,33,118
3427,21233968,58574,33,118
3428,21237383,58588,34,123
3429,21240798,58608,34,123
3430,21244213,58615,35,130
3431,21247627,58620,36,132
3432,21251042,58626,36,129
3433,21254456,58632,37,129
3434,21257871,58642,38,143
3435,21261286,58649,39,146
3436,21264700,58663,39,153
3437,21268115,58670,40,153
3438,21271530,58692,40,152
3439,21274944,58720,41,158
3440,21278359,58732,42,164
3441,21281774,58732,42,164
3442,21285189,58732,43,161
3443,21288603,58732,44,174
3444,21292018,58732,44,174
3445,21295432,58737,45,181
3446,21298847,58760,46,181
3447,21302262,58783,47,190
3448,21305677,58777,47,190
3449,21309100,58782,48,184
3450,21312514,58806,49,193
3451,21315929,58806,49,193
3452,21319344,58819,50,193
3453,21322758,58829,51,195
3454,21326173,58849,51,208
3455,21329588,58866,52,198
3456,21333003,58866,53,198
3457,21336417,58866,53,211
3458,21339832,58897,54,208
3459,21343247,58919,55,220
3460,21346661,58940,55,220
3461,21350076,58949,56,222
3462,21353491,58962,57,223
3463,21356905,58975,57,216
3464,21360320,58988,58,216
3465,21363735,59013,59,223
3466,21367149,59026,59,227
3467,21370564,59026,60,212
3468,21373978,59029,61,212
3469,21377393,59065,62,224
3470,21380808,59077,62,234
3471,21384224,59094,63,227
3472,21387646,59110,63,227
3473,21391062,59126,64,220
3474,21394484,59156,65,228
3475,21397898,59156,65,232
3476,21401313,59174,66,232
3477,21404728,59206,67,231
3478,21408142,59222,67,233
3479,21411557,59240,68,231
3480,21414972,59258,69,231
3481,21418386,59291,69,240
3482,21421801,59291,70,239
3483,21425216,59303,70,239
3484,21428630,59335,71,241
3485,21432045,59356,72,248
3486,21435460,59377,72,239
3487,21438874,59397,73,239
3488,21442289,59420,74,239
3489,21445704,59426,74,244
3490,21449120,59464,75,241
3491,21452533,59486,75,241
3492,21455948,59508,76,245
3493,21459362,59540,77,243
