,t,ticks,u,I
4274,29019816,78788,7,8
4275,29022944,78801,8,8
4276,29026065,78819,8,8
4277,29029193,78828,8,9
4278,29032313,78838,9,11
4279,29035528,78842,9,11
4280,29038735,78850,9,12
4281,29041942,78859,9,12
4282,29045148,78869,10,12
4283,29048442,78878,10,13
4284,29051735,78885,10,14
4285,29055029,78889,11,15
4286,29058322,78889,11,15
4287,29061615,78889,11,15
4288,29064908,78889,12,16
4289,29068202,78889,12,16
4290,29071495,78889,12,18
4291,29074788,78889,13,18
4292,29078082,78892,13,19
4293,29081375,78907,13,19
4294,29084669,78926,14,19
4295,29087962,78943,14,21
4296,29091255,78957,14,21
4297,29094548,78935,15,21
4298,29097844,78953,15,21
4299,29101144,78962,15,22
4300,29104437,78962,16,22
4301,29107730,78965,16,23
4302,29111024,78989,16,24
4303,29114317,78991,17,24
4304,29117610,79012,17,26
4305,29120904,79028,17,25
4306,29124197,79041,18,26
4307,29127490,79054,18,26
4308,29130784,79067,18,26
4309,29134077,79095,19,28
4310,29137370,79136,19,28
4311,29140664,79158,19,31
4312,29143957,79180,20,30
4313,29147250,79196,20,30
4314,29150544,79205,20,30
4315,29153837,79215,21,31
4316,29157130,79227,21,33
4317,29160424,79234,21,33
4318,29163717,79260,22,33
4319,29167010,79299,22,33
4320,29170304,79314,22,35
4321,29173597,79314,23,35
4322,29176890,79314,23,36
4323,29180184,79317,23,37
4324,29183477,79353,24,37
4325,29186770,79382,24,36
4326,29190064,79384,24,36
4327,29193357,79411,25,37
4328,29196650,79443,25,37
4329,29199952,79459,25,37
4330,29203246,79475,26,40
4331,29206539,79505,26,40
4332,29209832,79532,26,40
4333,29213126,79591,27,40
4334,29216420,79645,27,42
4335,29219721,79683,27,42
4336,29223014,79711,28,43
4337,29226316,79739,28,43
4338,29229610,79754,28,43
4339,29232903,79765,29,42
4340,29236196,79795,29,44
4341,29239490,79830,29,45
4342,29242783,79834,30,45
4343,29246076,79834,30,46
4344,29249371,79846,30,46
4345,29252672,79891,31,46
4346,29255965,79891,31,48
4347,29259259,79903,31,47
4348,29262552,79918,32,47
4349,29265845,79940,32,47
4350,29269138,79974,32,48
4351,29272432,80000,33,48
4352,29275725,80042,33,48
4353,29279019,80084,33,49
4354,29282312,80117,34,51
4355,29285614,80130,34,51
4356,29288907,80141,34,51
4357,29292201,80173,35,51
4358,29295494,80220,35,51
4359,29298787,80228,35,51
4360,29302081,80228,35,52
4361,29305374,80262,36,53
4362,29308676,80299,36,53
4363,29311987,80305,36,55
4364,29315280,80333,37,53
4365,29318573,80357,37,53
4366,29321866,80391,37,53
4367,29325160,80443,38,52
4368,29328462,80491,38,55
4369,29331755,80536,38,55
4370,29335049,80548,39,57
4371,29338342,80563,39,55
4372,29341636,80596,39,55
4373,29344928,80637,40,55
4374,29348230,80637,40,56
4375,29351524,80651,40,57
4376,29354817,80700,41,57
4377,29358110,80750,41,58
4378,29361404,80778,41,57
4379,29364706,80810,42,57
4380,29367999,80848,42,57
4381,29371301,80876,42,58
4382,29374594,80927,43,58
4383,29377888,80953,43,58
4384,29381181,80975,43,58
4385,29384474,80997,44,58
4386,29387768,81038,44,60
4387,29391061,81038,44,60
4388,29394355,81067,45,62
4389,29397648,81100,45,59
4390,29400941,81131,45,59
4391,29404234,81148,46,59
4392,29407529,81189,46,61
4393,29410821,81200,46,61
4394,29414114,81247,47,61
4395,29417408,81272,47,64
4396,29420701,81295,47,61
4397,29423995,81329,48,61
4398,29427297,81360,48,61
4399,29430590,81360,48,62
4400,29433883,81408,49,63
4401,29437194,81431,49,63
4402,29440496,81453,49,63
4403,29443789,81493,50,62
4404,29447082,81503,50,62
4405,29450376,81531,50,63
4406,29453669,81566,51,64
4407,29456962,81590,51,63
4408,29460256,81625,51,63
4409,29463549,81652,52,61
4410,29466843,81655,52,63
4411,29470136,81708,52,63
4412,29473438,81728,53,67
4413,29476731,81752,53,63
4414,29480026,81791,53,61
4415,29483326,81796,54,61
4416,29486621,81847,54,62
4417,29489922,81864,54,62
4418,29493224,81890,55,62
4419,29496517,81929,55,62
4420,29499810,81930,55,64
4421,29503104,81985,56,65
4422,29506406,81995,56,65
4423,29509700,82030,56,63
4424,29512992,82060,57,62
4425,29516286,82071,57,62
4426,29519579,82113,57,64
4427,29522873,82133,58,64
4428,29526174,82184,58,60
4429,29529468,82195,58,60
4430,29532761,82225,59,63
4431,29536063,82254,59,66
4432,29539357,82270,59,66
4433,29542650,82309,60,63
4434,29545943,82309,60,63
