,t,ticks,u,I
174,6185773,0.098,25,0.0
175,6187341,0.1,26,0.0
176,6188913,0.103,26,0.0
177,6190485,0.105,26,0.0
178,6192053,0.107,26,0.0
179,6193625,0.109,27,0.0
180,6195197,0.111,27,0.0
181,6196765,0.113,27,0.0
182,6198333,0.116,28,0.0
183,6199905,0.118,28,0.0
184,6201473,0.12,28,0.0
185,6203045,0.123,28,0.0
186,6204613,0.125,29,0.0
187,6206181,0.128,29,0.0
188,6207745,0.13,29,0.0
189,6209313,0.133,30,0.0
190,6210881,0.135,30,0.0
191,6212453,0.138,30,0.0
192,6214021,0.14,30,0.0
193,6215589,0.143,31,0.0
194,6217157,0.145,31,0.0
195,6218725,0.148,31,0.0
196,6220293,0.151,32,0.0
197,6221865,0.153,32,0.0
198,6223429,0.156,32,0.0
199,6224997,0.159,33,0.0
200,6226565,0.162,33,0.0
201,6228133,0.165,33,0.0
202,6229701,0.167,33,0.0
203,6231269,0.17,34,0.0
204,6232837,0.173,34,0.0
205,6234405,0.176,34,0.0
206,6235969,0.179,35,0.0
207,6237537,0.182,35,0.0
208,6239109,0.185,35,0.0
209,6240677,0.188,36,0.0
210,6242241,0.191,36,0.0
211,6243817,0.194,36,0.0
212,6245389,0.197,37,0.0
213,6246961,0.201,37,0.0
214,6248529,0.203,37,0.0
215,6250101,0.207,37,0.0
216,6251669,0.21,38,0.0
217,6253237,0.214,38,0.0
218,6254805,0.216,38,0.0
219,6256373,0.22,39,0.0
220,6257941,0.223,39,0.0
221,6259505,0.227,39,0.0
222,6261077,0.23,39,0.0
223,6262645,0.233,40,0.0
224,6264213,0.237,40,0.0
225,6265781,0.24,40,0.0
226,6267349,0.244,41,0.0
227,6268917,0.247,41,0.0
228,6270481,0.251,41,0.0
229,6272054,0.255,42,0.0
230,6273621,0.258,42,0.0
231,6275189,0.262,42,0.0
232,6276757,0.265,43,0.0
233,6278329,0.269,43,0.0
234,6279897,0.273,43,0.0
235,6281461,0.277,44,0.0
236,6283029,0.281,44,0.0
237,6284597,0.284,44,0.0
238,6286169,0.288,45,0.0
239,6287737,0.292,45,0.0
240,6289305,0.296,45,0.0
241,6290877,0.3,45,0.0
242,6292449,0.304,46,0.0
243,6294021,0.308,46,0.0
244,6295589,0.312,46,0.0
245,6297157,0.316,47,0.0
246,6298729,0.32,47,0.0
247,6300297,0.324,47,0.0
248,6301865,0.328,48,0.0
249,6303445,0.332,48,0.0
250,6305017,0.336,48,0.0
251,6306585,0.34,49,0.0
252,6308153,0.345,49,0.0
253,6309725,0.349,49,0.0
254,6311293,0.353,50,0.0
255,6312861,0.357,50,0.0
256,6314433,0.362,50,0.0
257,6316002,0.366,50,0.0
258,6317569,0.371,51,0.0
259,6319137,0.375,51,0.0
260,6320705,0.379,51,0.0
261,6322277,0.384,52,0.0
262,6323845,0.388,52,0.0
263,6325413,0.393,52,0.0
264,6326981,0.397,53,0.0
265,6328545,0.402,53,0.0
266,6330118,0.407,53,0.0
267,6331685,0.411,54,0.0
268,6333249,0.416,54,0.0
269,6334817,0.42,54,0.0
270,6336385,0.425,55,0.0
271,6337965,0.43,55,0.0
272,6339537,0.435,55,0.0
273,6341109,0.439,55,0.0
274,6342681,0.444,56,0.0
275,6344253,0.449,56,0.0
276,6345821,0.454,56,0.0
277,6347393,0.459,57,0.0
278,6348965,0.464,57,0.0
279,6350529,0.469,57,0.0
280,6352101,0.474,58,0.0
281,6353669,0.479,58,0.0
282,6355237,0.484,58,0.0
283,6356801,0.489,59,0.0
284,6358370,0.494,59,0.0
285,6359938,0.499,59,0.0
286,6361510,0.505,59,0.0
287,6363081,0.51,60,0.0
288,6364653,0.515,60,0.0
289,6366221,0.52,60,0.0
290,6367790,0.526,61,0.0
291,6369365,0.531,61,0.0
292,6370938,0.536,61,0.0
293,6372509,0.542,62,0.0
294,6374081,0.547,62,0.0
295,6375649,0.552,62,0.0
296,6377213,0.558,63,0.0
297,6378781,0.563,63,0.0
298,6380353,0.569,63,0.0
299,6381925,0.575,63,0.0
300,6383493,0.58,64,0.0
301,6385061,0.586,64,0.0
302,6386637,0.591,64,0.0
303,6388205,0.597,65,0.0
304,6389781,0.603,65,0.0
305,6391353,0.609,65,0.0
306,6392925,0.614,65,0.0
307,6394493,0.62,66,0.0
308,6396065,0.626,66,0.0
309,6397637,0.632,66,0.0
310,6399209,0.637,67,0.0
311,6400781,0.643,67,0.0
312,6402353,0.649,67,0.0
313,6403925,0.655,68,0.0
314,6405489,0.661,68,0.0
315,6407065,0.667,68,0.0
316,6408633,0.673,68,0.0
317,6410201,0.679,69,0.0
318,6411773,0.686,69,0.0
319,6413349,0.691,69,0.0
320,6414917,0.698,70,0.0
321,6416489,0.704,70,0.0
322,6418069,0.71,70,0.0
323,6419638,0.716,70,0.0
324,6421217,0.723,71,0.0
325,6422793,0.729,71,0.0
326,6424361,0.735,71,0.0
327,6425929,0.741,72,0.0
328,6427501,0.748,72,0.0
329,6429069,0.754,72,0.0
330,6430641,0.761,72,0.0
331,6432209,0.767,73,0.0
332,6433781,0.774,73,0.0
333,6435349,0.78,73,0.0
334,6436921,0.787,74,0.0
335,6438489,0.793,74,0.0
336,6440061,0.8,74,0.0
337,6441629,0.806,74,0.0
338,6443201,0.813,75,0.0
339,6444773,0.82,75,0.0
340,6446341,0.826,75,0.0
341,6447905,0.833,75,0.0
342,6449473,0.84,76,0.0
343,6451041,0.846,76,0.0
344,6452613,0.853,76,0.0
345,6454189,0.86,77,0.0
346,6455753,0.867,77,0.0
347,6457321,0.874,77,0.0
348,6458893,0.881,77,0.0
349,6460465,0.887,78,0.0
350,6462045,0.895,78,0.0
